,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,2,3.4225847143322023,-1.7449325907267996,0.6774230885854922,-0.5693293900125195,0.9212823453328176,1.3315756403935024,1.8835670015698023,0.06703257091419132,-5.841371623294737,-1.191099654041281,-0.31801514238119033,3.992557981787238,2.1933121930938384,-2.104399747912746,3.4797058352575436,0.27077256277845874,-1.220269899378563,-0.3179271704146731,1.3007504390776856,1.7952165616460478,-1.1008085387156281,3.7020651268628817,-0.7351781456410302,-1.6398267167759308,3.989425891738184,1.2442884830803713,1.111509528739118,2.950618735562319,0.045528703201024694,0.7909278456363672
11,2,-0.029769690728646075,1.9749661307875312,1.0915573127293852,-0.3737026750898391,1.8628094431864801,1.5779647427041208,-0.04932026694978839,-0.7250033620669426,0.3201327339141169,-1.1879775112865114,1.9368654419396356,1.9090124416811085,-1.0723449104707417,-0.1733972931717481,-0.9649603369691461,-0.9311876419786668,-4.493969101201458,0.9286861481242336,-2.478538447207575,0.10994535757549187,-1.8332032848793358,-2.1062181134556353,-1.0744966740937585,3.521194955227337,-0.5357958683833456,1.1794666279564388,2.4267430987774667,0.6481847520346585,1.5738067536567024,1.1436804493198303
12,1,1.7707318072989668,6.646166166718237,0.8288221591975554,0.4517427825668999,0.18196001361447628,0.2659434456872246,1.2521191376289478,0.43131794453100625,8.67606886063679,0.31222684658339916,-1.6677564517405874,-1.322306310270938,-2.8112009204871127,2.50175306083008,0.7878989217528768,1.57661523569252,-3.7156388128950795,-3.234961912398719,-1.4750621649834321,1.2194882270899852,6.000197782074133,1.428422759784143,3.6016731755416025,1.3052159432449852,-1.3090405043947508,-1.0784289065121484,3.6781871597083313,-1.3559764471793254,1.287945830920733,0.20157751558921708
13,1,-1.6395157641652662,10.063721023611262,-1.8153263701917408,-3.1859949259307685,0.5007588599378899,0.21697751789562614,6.158974832226648,-0.6024115644991362,-0.1876454907958731,0.1676971539569449,-1.7768947902663204,2.2645557348763403,3.2317829830817564,0.12920896345141988,0.42079617121217827,-0.29999529273754655,3.910221060590288,-0.2870872925857568,-5.156015140848781,-0.6861199821818506,0.526723677271214,3.6783865954792714,-5.139510907932366,3.3028707460216298,-0.6672193994485333,-1.4722124212763803,-3.0252928802570125,0.5401442490887695,0.3571413306618296,-0.8025124398587289
14,0,2.849093870530528,-6.062341948331544,-0.5474411604889664,-0.9722468227532653,1.5481323852733546,-0.525322206287338,-2.862145142636671,0.9320834249207518,1.5211603182984472,-0.13117354623830754,0.6311289488991806,0.2869746466704365,2.935358925368082,-1.6624963018229577,1.7545518719393773,2.306581060956908,-1.7394753053499183,-1.178249400805616,-0.4750963502742288,1.5483625263207585,0.06307091345365992,2.3829809143152825,-3.6676554013317997,-5.603468199323605,2.8614109064376136,-2.2452899789831378,-3.0373771156756897,0.33680193965596017,-2.9475313403153987,-0.3395918201370284
15,1,-0.6458614877785346,2.963228030332669,0.2412123905728654,-2.098697939333478,-0.6520008834780238,-1.5636499411057325,-0.04689614019797492,1.6895259087513483,-0.5772211053126768,-0.5139024120780027,0.09370484838689849,-0.6834838575266752,-0.006595661684049764,-0.8610889209796543,-3.496408437265271,1.0368940206819288,1.4320428560706109,-1.2322653153071985,-0.9231555568675315,0.588953168770442,2.165176122519156,-0.5143202293742465,1.223145442313395,-4.318515312753811,1.6498049896127638,0.3544091315479022,0.4032019635366325,3.2383978585168474,-1.2170225966604835,1.2959783871490866
16,2,-1.9108628971463886,0.5094458051806754,0.44906777169447176,1.5327953828908512,1.4900836144583092,0.7305628658080038,-1.003389452321147,-0.03368847214195275,-0.5452629323884165,-1.744640975681052,1.529481039620197,2.332169689030573,-2.1728966627143396,0.2547948195609183,2.6214896366674396,-4.294268698391543,3.302493621698998,-3.4176111986058806,-4.174560478492753,1.1561231398282237,2.474901876873587,0.0829236868035648,11.243954998711285,-2.992497523256973,4.273704371174882,-1.995817762232344,1.0615078454098517,0.7359359687880627,1.221891475279705,0.9733199125336187
17,1,2.274966823799818,1.720425229153847,0.7147541627812493,-2.353627551226277,1.4630159309838024,0.034414544588531756,2.199221386707123,0.4731413965474265,-4.015751382634981,-1.7817556311538036,-0.9532028212877158,-0.4116665738470896,2.124588260607841,-0.3023888435414651,-1.1771646758974639,1.8457104591140894,-1.7814563469559737,-1.9442343153275075,0.13888873659244008,3.3398764526499707,-0.6828050442432331,-2.3280750020195313,-11.52471629921972,0.12849964749778914,-2.348268449010683,-0.7529081549989151,-0.5219791586141215,-1.052658256500805,0.27301234918841233,-1.0661295773326096
18,0,0.46622743518664533,-0.0239231881535462,0.9871528743835021,0.9505183820961451,0.4737417025059183,-1.748091613998089,-0.6048033479753333,0.47451860646759203,7.597783686051698,-0.17641453782188313,-1.4669069862434214,-0.3025170154090603,0.5691981968787042,2.8797613308385643,-2.8859814135112134,2.2449222267517395,0.06714364819138965,-0.5669099572373745,-0.844218130046169,-0.6688987083297578,3.795300785381779,-1.2960644003927941,3.0286959790903314,-7.5395770289433,1.1845945415262842,0.9280376284335077,-2.0792928587944117,-0.3035904742291282,0.5001941601608836,-0.7027151889950706
19,0,1.9075539129748789,3.4436526427664904,1.5533155176561058,1.0087239284142362,-0.07725508966282474,1.0768589481774908,3.372546807135325,0.9870092639094807,-4.061916393028841,0.050068891490409516,0.5340248972182006,-0.4829531887165993,-2.3320440331789634,-3.1327445307007564,0.2367172743320051,-2.6932740205902648,-0.5519650543460636,-1.2483806074701458,2.6970769331356883,-1.507404102090942,-0.8039857761727368,-2.9412551795132824,1.0803417505281694,-2.1697151832617974,2.860921304259213,-0.6577535310481197,4.672785423301089,0.1508791587295183,1.8508075092369949,0.6361285786218016
20,1,1.3117176643801245,-0.022042833341375273,-1.1061048840430407,-1.909489469975823,0.7095936008152411,0.8615793334381538,-2.6346749310254376,2.3792524895095277,3.0146989559738144,2.4262585546795874,-0.9801682118718568,-0.16843758992552868,-2.8673309493413344,3.8645056258083264,-6.334370863482291,0.9557249113075075,-2.3909015059807097,2.2771051512921026,4.134134844297472,-0.24297745848663674,5.001385865246151,2.5634247735309406,11.441143279093218,-3.8075373388237286,3.5754148368468224,-0.39310703754458354,3.933503373020816,-0.9522225293144487,-0.3262744272416561,1.0737405889193645
21,0,0.6037487230023816,-0.8949901918435126,0.07180967114441977,0.4416747625773575,0.6096351039063547,0.6006417319496777,-1.098749321607177,1.773550516034743,-2.642435996423491,-0.61886926936266,0.4580514250806931,2.7087789386383134,0.7317043848620115,0.983072411558008,-4.155418756070198,4.569300139936702,0.9630591470806046,-0.40161455215378516,-1.4415815528323845,1.7891873908195453,0.0560320125327142,0.49209060500372137,5.732838326749624,-6.365852081595245,3.312531428718598,1.0885453458604506,1.4762630362418987,-1.637129276558587,0.2275170834268961,-0.23946755612185852
22,0,0.5228660023881851,1.6852392968857814,-0.10912391918779543,3.250483451822518,-0.9418441696636767,-1.5682585822435513,1.5974844855989012,0.5276002510786885,-5.403921492929006,-0.5344605571937897,1.1800927468616653,3.6695306173118287,2.4673707453485445,4.111008034109685,-6.236378962039969,-3.0875295998027497,3.534088957149081,-0.13324219267465384,-0.7063497242921711,1.416231152053486,-1.4562585500388452,-2.4559630618505213,1.2751693279246694,-8.466188823977376,0.9659337111659558,-0.04353366586486307,1.3856142218530165,-0.16063598727698827,0.4768719577775439,-0.9410105618405152
23,0,1.4575701676508026,-2.1838895717198725,0.2768835955202088,1.8677048860945158,0.25026455435098005,0.6039644534312316,-2.3472045919239077,2.5906255100533464,2.1990186526029936,-0.8957764597325825,0.5971708956871018,-4.042697197076053,-3.7132196030958777,-4.558694302763425,-2.061003910845874,-0.604024499151727,0.10205451473740215,-1.7633815157096442,0.04693153388615948,2.126803958591014,1.165919192411502,-1.934317558035017,0.6151130488838864,-7.0834336808495415,2.891609571916908,-0.9465973676732998,0.8660667511349592,-0.841592635149271,-0.0709739157557385,-0.06699715555760091
24,1,-0.6955597874053132,-1.16520859709405,1.222529856314828,-3.1015719236684096,1.6301167737379774,0.2593746372446216,-0.09772114948961472,0.4345641421144557,-4.040128453048562,0.11419886484534185,0.3618378128466624,4.515677665190018,4.95674334689199,3.018063942838126,3.3508675946104396,0.9593625481725372,0.8778676499432823,-3.6152782617328727,-1.4990837010997873,0.4931066814731221,1.5360448555711104,1.24537668266056,1.7538524547775012,-1.2454657080142868,1.5788120078105996,-0.3501438384836586,-1.2845640190140402,0.4535127088469696,-1.0254638007631547,-0.09691626622206037
25,1,-0.36388402141042053,0.6212721226011704,-0.7845130808738636,-0.9676979641107396,-0.2143873265051843,-0.7344440498752649,-4.664033107723018,-0.3263455229958705,8.588588699740257,1.6113717327062675,-1.292455826210322,1.1580054447738104,-1.025344577058752,-0.0342034164461876,-8.58206729222149,-1.9761555954205137,-0.22595802798729756,-0.7570938334480656,-2.546257278448149,-0.8105511464767717,3.259485659494417,2.201168287778214,2.137658334912988,-11.887810123301065,1.9925906144844905,1.1337549230144226,-2.0788643136479115,0.49549929881594246,1.0644658315205493,0.13088492582411235
26,2,3.9572573658770276,2.562965910428591,-0.045471601244366,-1.5376793646127518,0.022552227736576863,0.007957004586586228,-0.37508927169343365,0.8841371742360373,-1.9232663951149318,0.05221883463324167,0.22185812677014416,3.5468969434848834,0.4231030490190466,0.0974697245023414,0.09217341902654577,5.246229610198386,-7.291540456945457,-0.6542186016902836,-1.0298204157744093,-0.3830228316072809,-0.8080623318787247,-1.1836341614439623,3.0699632123295078,-0.5167437529508329,2.399624107483183,0.28442716314201794,5.994924497112376,-0.27177572319822607,0.2053848169789754,-0.904018420857985
27,1,-5.260572614788473,-1.5119851230219268,0.2213742783276776,-2.0139805791458962,-0.8099771724060216,-0.6978695087973231,-2.3656085263614925,-1.5332219439016355,4.139660999175489,0.34260463332648694,-0.23986786537859564,2.468251636221366,2.582545249185467,-1.4347571227070826,-3.5389947615540738,-0.38699313756751097,0.14267301046447636,-3.0698096054483828,-1.3977561910952538,0.39391995279435776,2.3690343233380013,2.8330692134170117,-2.684722723627864,-3.672280108150863,-1.5283896077601287,-0.5162783970127135,-2.3320297250519606,0.3379617578259859,1.2857298788836935,2.319356744390183
28,2,-0.5769668231674702,3.332284901032041,0.45576507020079826,3.049765313441037,0.33943929552088625,0.2981768533353899,-1.9897555565083094,0.6040466543995652,2.478491344920716,-1.0550172598889964,-0.5685166364334528,3.8342379873044714,-2.209074557199595,-1.4835195529536604,-4.73411695362128,0.5754126620268437,-2.036001583873142,1.7472499114136744,-4.5968841758752195,0.36331577517154956,0.6825477191652994,-1.68598379184595,10.63747832447612,-7.112983573971247,3.543003592065116,-0.16455078501565454,4.354072255230282,0.1191874896203388,-0.17116901789007075,0.6870766223192843
29,2,-0.4040811160154171,2.3818812129961286,-0.09368737699235824,-0.2024654299340973,-1.0196013528975478,-0.07977137155359076,2.6623266098086646,-0.4012111375039331,-2.9339635569357068,-1.1235499289463153,-0.40818089368366095,-2.884239099628786,4.746100666299348,4.855489060063768,0.9059529381801489,4.75049807934111,2.942398221589848,-3.6450684960547144,2.837344009714356,0.2092931110298835,1.1804264203792667,1.8581903018346757,-2.2425262504182815,3.217701495881352,-3.3120755178587182,-0.14767483305898807,2.31980015236542,0.36203657065854944,1.641079170128852,1.1038029792897581
30,1,1.9068602738091722,0.5171448343816819,0.02336121492268871,0.44718191742557634,0.39414877772652046,-1.2295255048956348,2.030867457411849,-0.2686474555541535,-0.14992569688384874,1.1657025331734956,0.004927273373508664,0.06352757375841303,2.2692798039722146,2.2311183895487705,3.580200693166502,0.02912261921303219,-3.794195056852102,-2.0414698263443163,0.8672592709033794,3.1217263528276598,3.529707509463754,-3.3488497612651256,-1.4533582747767928,-0.40158951543670895,-0.2688111900933169,0.10394461209128839,2.1117827252017354,-0.8379090753292114,0.23257012397519244,-2.308689720896753
31,1,-1.3528230335864129,6.997868694587362,0.6989785519147598,-5.299269945653145,-1.8519515310322954,-0.6042992459578063,3.8688786563274653,0.9433520124086804,-8.36853310218423,0.9801874267353473,1.2653437580323426,0.05156536173278106,2.1801808870857067,-1.218554218160038,-0.6066098945828335,-2.4372673263952223,3.698923797848838,-1.6753253055011055,-2.65311436573123,2.7317476852001863,0.947591756077449,-0.18412125440752666,-5.21661298709128,1.965481632949337,0.7252026330925744,0.28289389245714575,-0.6975223837521244,0.9271603428001673,-1.5156353817838262,1.522762664788078
32,1,-1.2637861893652915,5.653951900902529,-1.8901160809445614,0.873113246671856,-0.924676977205212,-0.7266539435480022,3.024190598096188,1.0863580573856397,1.3406073825468539,1.0929316760301684,-1.1785866948912929,-0.6100710672832291,-1.4958498888484035,-2.594303164005765,1.256508895682661,1.2327691818164008,1.9102340505393876,2.3610018911860564,-0.3256579649382835,-1.0360675325156339,2.559784454234477,-1.3135948228754435,5.462485985230182,-0.018653394517940125,1.176625895400901,-0.6834755144815037,1.0811010478913177,0.20748394773576248,-0.6789290257871896,-1.4032689378218561
33,2,-1.6848676406035494,4.4135520250729146,3.1758210739324753,-1.1121749956220537,0.6410765000767868,0.9541863020466949,0.978753161730532,-0.5282256406772896,4.022357090474355,-0.13304252013641524,0.7890870271573321,-0.14104805570663123,-2.136182846812014,2.621414645522986,-1.8702493862325547,-4.068433648192514,1.3835278219366152,-2.8511314269322456,-1.7670579709069043,-0.49902326675479036,3.6708878807370646,1.069217321729945,3.952840929544393,-0.2418015933028679,0.7127975011023652,-0.6365118254758151,0.5370950754291467,0.8538588535132652,-0.21373831781929317,1.359623727644209
34,0,-1.0739450829654151,-8.357219413608187,-3.0653265497374695,3.619865494727292,-0.3626673990331336,1.1121813202939126,1.938331939941785,-0.5815357367026589,5.45853095691506,1.2270153298874706,-1.555034952706221,0.10666826908264118,-0.37326142282621155,2.744224128650781,-4.27459411729437,-0.8467016331348285,-2.360960817102347,0.5271080329038033,-2.5488575048600035,2.740544355735217,-2.617569471121342,-2.3790390800666334,-3.0336692229559565,-2.084524852308684,3.6226627428917118,0.894796675953262,-3.1532090144163223,2.9275481709307964,1.1311590204371202,0.7921499066545235
35,0,-1.4361313174333814,-2.342051678200277,-0.05374397481730531,-0.4150910922659513,-1.9253365736332277,-0.21795556309352251,2.0794594393686414,1.2952241031559752,-2.1069185412645304,-0.587228175704868,0.7518019596410367,-1.4910011541853043,-1.3786827990332604,-2.249498548927368,2.564580117570208,1.1086494703983651,-0.45146527576153084,1.3981813127214178,3.4005474745981443,1.8211803035213259,1.4672934269592055,-3.084258738252212,-0.2923300524653807,3.524232600231742,0.07357794365992146,0.5371283248948902,-0.213190792557543,-0.59975019744737,-0.9436783979491231,-0.1742199759548906
36,1,-0.9392340703759544,4.866762088501422,1.046818046776216,-0.7208129022613028,0.9802632317232824,0.28857994278207455,4.568085650672764,0.40449216029043233,-7.042972639901322,-0.1353101871079146,-0.4434241084866084,-2.2451242236133626,0.9659474424969953,-1.5725507667701426,2.2820883831970895,-2.2971252915751745,4.565369344810213,0.29965318293436927,-0.6061716604110516,2.7953352597225742,-0.3177004760859131,-0.05345083266851822,-4.017437901568853,4.981680577336941,-0.6313900400401528,-0.33991555605295387,0.15274977867930453,-2.3737236335232175,-0.5008550338990443,-0.5476881098261935
37,1,-1.7472641099230257,3.9486135910618914,-1.079933000648434,0.5616641332027689,0.8760643489832771,0.34145540555740156,3.4526103239292056,1.5660129523819089,6.04613263451402,0.6409582620435149,1.0507783013396017,-1.0874048144530537,-0.7653804208394247,-3.3881751030740914,-2.3311329184736915,-0.4832720198601185,-0.9081726408234624,1.2432528611835938,-0.9819854625629224,0.12150028015820016,2.5261798340112667,-1.5481634275184826,-3.085146320929768,-2.6344193946246084,0.3951868333973161,-0.4922153209874327,-1.0922875137834553,0.9051668868316817,-1.002669766337635,1.8886196403025195
38,2,1.2934275526888268,-0.4808439375960194,0.15241604555727892,-0.7840932973692788,1.4015412559048437,0.23951217760777901,3.433742154119683,-1.4406730440211077,-0.35796115165706965,0.9820727996383486,-1.3926432605822259,-2.6025743021093213,-0.29075866991058696,5.651466478753466,-0.7369390112432616,1.1334752446085086,0.6090864062964026,-2.004033923153663,0.3840851714535599,-0.708953798822532,-2.9228515482677344,-3.086024466903289,-7.39339280806903,6.00723063042533,-2.3215878509227226,-2.3173360300745074,-2.021659761371935,-0.8561935582436476,-0.20294450615130652,1.239011755804649
39,2,-0.25386979249055264,4.198867640163179,-0.009478467437176341,-1.3749367230818068,0.3682302746316424,0.39974739943173,-0.011351956645705069,-2.2102856804234867,-3.696042578242872,1.1085967099338934,2.3955084935356363,2.143172330031479,-1.6338838207492123,-1.5411084011161027,-3.9683596322466417,-1.3893889290714743,1.6963088568097262,0.707670669271577,-0.1887663398729574,-0.9337824209608466,0.8784296302877802,-1.332202972176574,5.778585918241987,-5.149895784182193,2.9826454063873347,1.0551629417654904,2.2264629085600007,0.40444461304548485,-0.10034884021319515,0.21709219564002874
40,2,-3.563585614703675,-5.234770751318144,1.099586327848581,-3.3404871091796187,-0.2905308277762214,-0.7374357271263424,-2.403367734110055,-0.6855375401666359,-7.672297027448307,1.0051843295914278,-0.030293529656829438,2.1064883233026817,-2.7063644955202046,-1.7485804286389772,-0.6866021569270466,-1.2371700346640413,0.4103244266634034,3.009638713979754,-1.5769834355103995,1.5734936593860493,-3.163579027565478,-4.171770760504113,3.46606544046122,5.15780544039094,2.4610699923674573,-0.36157576716317263,-1.658982950838828,-0.9208910665987816,-1.0162591005470345,0.3913789150173388
41,2,7.04424184255943,6.75208175926139,1.0240842790163316,-5.1954415596680175,-1.3969831696493547,-1.4479498666907957,0.8414576034699951,0.18571354656780079,-8.069805718787107,-0.47869434526311405,0.6131341654851499,0.16910705890289826,1.0762540657631199,3.2235269478671627,2.8975824920648217,-1.3595800855438744,0.11595826376079868,-6.10810061784754,-1.361894670689885,-0.7207484461710257,-2.8401867243115944,1.246903515160983,-9.102669066318287,3.702110834609608,-1.8698848334047247,0.8941019725037541,1.529464343919001,-0.46399674340218844,0.7834585644118435,-1.8649686176586973
42,0,4.450434062098613,-4.593440575065284,-1.2236044764780476,3.930193104769785,1.217361364410282,0.028823709114959142,-2.537550242165308,-1.1666743437213758,-3.622802574283802,1.677859360380755,0.4853914759599448,2.440363562325791,-2.921403299231524,2.075021794156741,-2.3174082161989937,-1.8147029828692842,2.443517126020177,0.4479274317257834,1.065612101074055,2.776842143962802,-1.664115113220256,0.13351813720184005,4.429045953464095,-6.982816228248296,2.291913168778675,-1.5294844926446516,0.0405913227659537,0.27297033915808633,0.7527928829370188,-0.284298778963868
43,2,-1.4550645541568228,-2.695214519373201,1.219822627368581,0.8970617711187491,0.22317796105037552,1.5000072970272267,-1.480906420066673,-2.0148488287309783,-4.922129406418286,-1.097001171410407,-0.7406143594791532,3.678875308378811,-0.016355008183732783,0.7497119905444465,-1.9864092503088844,4.162581446442435,-2.9378176986467515,-0.04621224291011325,-1.984603341287245,4.009458353375222,-1.7527296229592,-0.6289186196218183,4.98038152923338,2.153287545491015,0.9635600715587181,0.995818183810823,4.4012355688722025,0.2773867742511128,-0.14682953239908145,-1.4469237385918179
44,1,-0.5091805950451002,3.79490099910136,0.36282790418440325,-3.0485725443177136,0.07170854386860902,-1.9959596192936888,4.081226808494773,-0.5877714851725196,-3.1771617440535778,-0.5392486506520082,-0.8155508103647466,2.525734741005335,0.9860460307571876,-3.475872654112461,2.1973772629895874,-0.9242219032227489,1.744325116172735,-1.3720977990824104,2.067608478006481,0.48441808054032287,3.9641824087702613,-2.1082030429004344,-2.7610212661251325,-3.842001745750768,0.7517554105368545,-0.36793366814957096,-2.1426000972959907,-0.3074984814029794,0.12619141494693825,-1.2990483961171486
45,0,1.875046246517442,-3.0988854253861158,1.1265220556100273,0.42451498252540965,-1.1390533147897888,1.0582203221273268,-0.7223913252572419,-0.7540256428606732,-5.9792723378756465,-0.29394048260756656,-0.8337795890548956,-1.0031970888256512,-5.950186793084734,0.943938285077772,2.3690758983821096,1.184551550348926,0.7192832569792036,-0.8972920472916737,-0.025824058033737968,4.799738824418389,-0.36160913929002203,-1.6771839807187923,6.537752507309355,5.345155713360341,2.087230795408801,0.35807847676922167,2.273219087124081,-1.597563240187759,0.6295831152462344,0.5626938561613224
46,0,5.682283472979328,1.9911724307617138,2.4352413172095964,-1.7533568441704341,0.36748471995810017,-0.153314366692646,0.7035257419346942,2.3886727422261322,-11.154429704065242,-0.5970704587157111,-0.8456418802825213,2.745936836059188,-1.4158653045484226,3.402041482961335,-1.5336201585196476,-3.9139138221983862,1.858263155516508,-1.0448547051371413,1.6994824584025539,-0.32668660583232867,-4.10976768758691,-2.0968587999031625,-2.041862451624946,-0.915635584563187,0.8929554688429834,-1.1027377510294296,1.568404193856849,0.05651619170923748,-2.3942120686866097,-0.9118008872952904
47,0,5.44603764813106,-7.234844666820353,0.35592154852841973,2.6568973613632383,0.017406311809987127,-0.1746589809679208,-1.8285066724075536,-0.1427796396959505,-5.7551461037536455,1.08706080693644,-1.1952193669494724,0.8888010560184986,-4.0032297681753075,-1.612524935661495,1.8602921062420101,-3.0287075157593493,-0.29414409165311806,-3.513940439164349,3.794951935248131,2.5085236644630755,0.49047690259073196,-2.457534427701398,7.603781548187493,-9.947965217590154,7.659501652900372,1.090229563056257,3.119977066128341,2.0035084771715534,0.5247684045133878,0.1640428657961209
